Ensembl	CDDP-25-1	CDDP-25-2	CDDP-25-3	CDDP-50-1	CDDP-50-2	CDDP-50-3	CON-1	CON-2	CON-3	symbol																		
ENSG00000163932.13	765.1874722	726.8532814	660.6007205	443.3685973	463.1481692	369.2183884	268.5721665	304.3147882	285.4136219	PRKCD																		
ENSG00000163931.15	5292.147649	5963.255448	5194.964066	9095.819495	9333.23414	9731.31248	18739.9763	16482.59683	20896.46964	TKT																		
ENSG00000272886.5	621.5352559	568.5288043	656.3728759	387.7596546	416.8333522	335.5071442	352.6776607	394.2641869	428.1204328	DCP1A																		
ENSG00000157388.15	28.73044326	23.38884321	28.53795113	43.58538753	62.28544344	72.23838033	174.5719082	193.3491748	162.8631402	CACNA1D																		
ENSG00000016391.10	694.3190455	644.9923301	511.569198	232.9563816	218.7975834	227.9522224	1666.56097	1637.583446	1664.912794	CHDH																		
ENSG00000056736.9	944.2739019	1055.196657	1051.676347	1139.231853	1117.943857	1032.20619	715.2500855	895.2907442	758.6842321	IL17RB																		
ENSG00000271976.1	87.14901123	111.5467907	80.32904762	75.14721988	94.22669648	77.05427236	52.30089558	49.59826658	71.75653205	AC012467.2																		
ENSG00000113812.13	679.9538239	632.3983376	584.4995175	506.492262	578.1366801	576.3017453	387.3093348	359.7975949	362.0076729	ACTR8																		
ENSG00000113811.10	1510.263634	1496.885966	1926.840182	2897.676799	2742.156574	2956.957702	466.4674471	473.285154	467.6268381	SELENOK																		
ENSG00000157445.14	5.746088653	3.598283571	22.19618421	27.05299916	30.34419039	38.52713618	77.03780565	65.57058972	69.33777254	CACNA2D3																		
ENSG00000114251.14	86.19132979	86.35880571	63.41766917	37.57360994	43.12069161	35.3165415	143.4740784	120.2127478	137.0630387	WNT5A																		
ENSG00000244586.1	6.703770095	13.49356339	6.341766917	3.005888795	7.985313261	9.631784045	21.90983464	10.08778303	17.73756972	WNT5A-AS1																		
ENSG00000187672.12	8.619132979	8.995708928	11.62657268	7.514721988	19.16475183	11.23708139	16.25568376	21.85686324	15.31881021	ERC2																		
ENSG00000180376.16	142.6945349	153.8266227	122.6074937	144.2826622	122.9738242	126.8184899	139.9402341	160.5638799	162.8631402	CCDC66																		
ENSG00000163946.13	678.038461	698.9665837	548.5628383	443.3685973	420.0274775	467.1415262	1197.266448	1229.028233	1323.867704	TASOR																		
ENSG00000163947.11	171.4249781	154.7261936	121.5505326	73.64427548	81.45019526	64.21189363	180.932828	173.1736087	186.2444821	ARHGEF3																		
ENSG00000186451.1	28.73044326	25.187985	24.31010652	31.56183235	39.92656631	24.07946011	22.61660349	29.42270051	20.9625824	SPATA12																		
ENSG00000272202.1	2.873044326	3.598283571	6.341766917	10.52061078	1.597062652	6.421189363	1.413537718	4.203242931	0.806253169	AC097358.2																		
ENSG00000144730.17	57.46088653	66.56824607	59.18982456	13.52649958	51.10600487	30.50064947	200.0155872	184.9426889	225.7508874	IL17RD																		
ENSG00000163666.8	6.703770095	0.899570893	4.227844611	4.508833193	20.76181448	12.84237873	8.481226311	10.08778303	4.837519015	HESX1																		
ENSG00000157500.10	550.6668292	521.7511178	385.7908208	258.5064364	285.8742148	306.6117921	1065.100671	980.1962514	993.3039043	APPL1																		
ENSG00000239388.8	9.576814421	7.196567142	9.512650376	13.52649958	19.16475183	4.815892022	9.18799517	9.247134447	11.28754437	ASB14																		
ENSG00000174844.14	2.873044326	3.598283571	10.56961153	3.005888795	12.77650122	3.210594682	12.01507061	2.521945758	4.837519015	DNAH12																		
ENSG00000174840.8	1336.923293	1220.717702	1417.384906	1295.538071	1260.082433	1220.025979	815.6112635	840.6485861	811.8969413	PDE12																		
ENSG00000168374.10	3302.085612	3072.93417	3542.933784	3035.947683	3053.583791	2973.010675	2648.262915	2555.571702	2514.703634	ARF4																		
ENSG00000174839.12	250.9125378	228.4910068	153.2593672	105.2061078	91.03257118	115.5814085	515.9412672	484.2135856	427.3141796	DENND6A																		
ENSG00000163681.14	402.2262057	402.1081891	362.5376754	386.2567102	493.4923595	402.9296325	1239.672579	1192.039695	1135.204462	SLMAP																		
ENSG00000136068.14	2805.048944	3594.685288	3092.668333	7395.989381	16044.0914	8713.553966	10780.34541	10421.52052	11500.3952	FLNB																		
ENSG00000244161.1	13.40754019	12.5939925	7.39872807	1.502944398	3.194125304	11.23708139	27.56398551	36.98853779	32.25012676	FLNB-AS1																		
ENSG00000283511.1	8.619132979	1.799141786	5.284805764	10.52061078	7.985313261	8.026486704	14.84214604	10.92843162	18.54382289	AC137936.2																		
ENSG00000163686.14	240.378042	256.3777045	183.9112406	87.17077506	113.3914483	112.3708139	318.7527555	332.0561915	396.6765592	ABHD6																		
ENSG00000163684.11	479.7984025	430.8944577	399.5313158	299.0859351	324.2037184	300.1906027	297.5496897	264.8043046	272.5135712	RPP14																		
ENSG00000168297.15	87.14901123	86.35880571	63.41766917	42.08244313	57.49425548	40.13243352	232.5269547	226.9751183	259.6135205	PXK																		
ENSG00000168291.12	808.2831371	718.7571434	737.7588847	751.4721988	555.777803	679.0407751	1087.717274	1017.184789	1102.148082	PDHB																		
ENSG00000272360.1	1.915362884	8.995708928	4.227844611	6.011777591	1.597062652	3.210594682	2.827075437	1.681297172	4.837519015	AC116036.2																		
ENSG00000168301.12	264.320078	244.6832828	252.6137155	285.5594356	143.7356387	181.3985995	198.6020494	185.7833375	241.0696976	KCTD6																		
ENSG00000168306.12	35.43421336	40.48069018	63.41766917	51.10010952	71.86781935	56.18540693	181.6395968	149.6354483	238.6509381	ACOX2																		
ENSG00000163689.19	67.99538239	58.47210803	69.75943609	42.08244313	65.47956874	43.3430282	74.91749908	73.97707558	74.17529156	CFAP20DC																		
ENSG00000189283.9	8.619132979	8.096138035	10.56961153	31.56183235	33.5383157	40.13243352	79.15811223	79.86161568	73.36903839	FHIT																		
ENSG00000144724.19	26.81508038	60.27124982	95.12650376	281.0506024	237.9623352	247.2157905	1041.07053	1004.57506	1007.816461	PTPRG																		
ENSG00000226360.5	13.40754019	8.995708928	32.76579574	24.04711036	28.74712774	36.92183884	17.66922148	17.65362031	14.51255704	RPL10AP6																		
ENSG00000241472.6	12.44985875	7.196567142	19.02530075	22.54416596	17.56768917	22.47416277	43.81966927	32.78529486	31.4438736	PTPRG-AS1																		
ENSG00000114405.10	133.1177204	134.9356339	182.8542794	178.8503833	183.662205	183.0038968	201.4291249	221.0905782	183.0194694	C3orf14																		
ENSG00000163632.12	2.873044326	6.29699625	3.170883459	3.005888795	6.388250609	9.631784045	3.533844296	4.203242931	1.612506338	C3orf49																		
ENSG00000163634.11	324.6540089	308.5528162	255.784599	309.6065459	281.0830268	341.9283336	696.1673263	639.733574	611.1399022	THOC7																		
ENSG00000163635.17	348.5960449	307.6532453	317.0883459	276.5417692	301.8448413	345.1389283	274.9330862	318.6058141	307.9887106	ATXN7																		
ENSG00000239653.1	20.11131028	13.49356339	21.13922306	52.60305392	47.91187957	61.00129895	9.894764029	5.884540103	5.643772184	PSMD6-AS2																		
ENSG00000163636.10	1868.436494	1884.60102	1717.561873	2134.181045	2157.631643	1952.041566	1164.75508	1184.473858	966.6975498	PSMD6																		
ENSG00000163637.12	0.957681442	3.598283571	3.170883459	3.005888795	12.77650122	3.210594682	79.15811223	84.06485861	101.5878993	PRICKLE2																		
ENSG00000226017.2	2.873044326	7.196567142	8.455689223	9.017666386	3.194125304	4.815892022	4.240613155	3.362594344	4.837519015	PRICKLE2-AS3																		
ENSG00000163638.13	27.77276182	26.08755589	23.25314536	40.57949874	39.92656631	43.3430282	322.2865998	370.7260265	249.1322293	ADAMTS9																		
ENSG00000241684.5	3.830725768	3.598283571	1.056961153	10.52061078	4.791187957	19.26356809	7.774457451	13.45037738	14.51255704	ADAMTS9-AS2																		
ENSG00000151276.23	45.01102778	55.77339535	59.18982456	96.18844145	97.42082179	118.7920032	820.5586455	770.0341049	858.6596251	MAGI1																		
ENSG00000144741.17	48.84175355	36.88240661	43.33540727	55.60894271	57.49425548	75.44897502	258.6774025	236.2222527	254.7760014	SLC25A26																		
ENSG00000144749.13	45.96870922	71.96567142	52.84805764	58.61483151	49.50894222	59.39600161	752.7088351	704.4635152	707.0840293	LRIG1																		
ENSG00000163376.11	440.5334634	367.0249243	479.8603634	544.0658719	471.1334824	427.0090926	35.33844296	34.46659203	28.21886092	KBTBD8																		
ENSG00000172340.14	213.5629616	210.4995889	355.1389474	500.4804844	432.8039788	566.6699613	1943.614363	1885.574779	1994.67034	SUCLG2																		
ENSG00000241316.6	8.619132979	13.49356339	16.91137845	19.53827717	6.388250609	12.84237873	67.84981048	53.80150951	90.30035494	SUCLG2-AS1																		
ENSG00000241506.1	57.46088653	36.88240661	48.62021303	63.1236647	44.71775426	56.18540693	30.39106095	22.69751183	32.25012676	PSMC1P1																		
ENSG00000163378.13	282.5160254	313.0506707	293.8352005	235.9622704	314.6213425	231.1628171	309.5647603	293.3863566	276.544837	EOGT																		
ENSG00000244513.6	40.22262057	42.27983196	39.10756266	36.07066554	38.32950365	56.18540693	17.66922148	10.92843162	12.09379754	AC109587.1																		
ENSG00000144747.15	926.0779545	899.5708928	820.2018546	662.7984794	673.9604392	634.0924496	583.7910777	564.0752013	646.6150416	TMF1																		
ENSG00000144744.16	777.637331	819.5090833	587.670401	559.0953159	619.6603091	728.8049927	721.6110053	726.3203784	732.0778776	UBA3																		
ENSG00000144746.6	1471.956376	1508.580387	1569.587312	1266.982127	1172.243987	1300.290846	1943.614363	1968.798989	2072.876898	ARL6IP5																		
ENSG00000114541.14	154.1867122	147.5296264	186.0251629	141.2767734	111.7943857	91.50194842	518.7683427	504.3891517	492.6206863	FRMD4B																		
ENSG00000187098.14	161.8481637	150.2283391	100.4113095	37.57360994	30.34419039	52.97481225	361.1588871	351.391109	342.6575969	MITF																		
ENSG00000114861.18	201.1131028	203.3030218	128.9492606	72.14133109	79.85313261	77.05427236	680.6184114	656.5465458	723.2090927	FOXP1																		
ENSG00000163412.12	173.340341	153.8266227	126.8353383	70.63838669	87.83844587	80.26486704	381.655184	349.7098118	311.2137233	EIF4E3																		
ENSG00000170837.2	154.1867122	182.6128912	137.4049499	321.6301011	190.0504556	353.165415	173.8651394	195.8711206	186.2444821	GPR27																		
ENSG00000163602.10	746.9915248	682.7743076	829.714505	547.0717607	362.5332221	491.2209863	527.249569	505.2298003	552.2834208	RYBP																		
ENSG00000144736.13	150.3559864	143.9313428	127.8922995	103.7031634	118.1826363	107.5549218	297.5496897	280.7766278	300.7324321	SHQ1																		
ENSG00000172986.12	15.32290307	15.29270518	17.9683396	39.07655434	47.91187957	27.29005479	77.03780565	77.33966992	56.43772184	GXYLT2																		
ENSG00000163605.14	739.3300733	771.831826	588.7273621	279.547658	332.1890317	301.7959001	1058.739751	986.9214401	1129.56069	PPP4R2																		
ENSG00000213300.5	12.44985875	18.89098875	7.39872807	9.017666386	6.388250609	8.026486704	38.1655184	41.19178072	37.08764578	HNRNPA3P6																		
ENSG00000238278.3	34.47653192	43.17940285	45.44932957	46.59127633	43.12069161	56.18540693	69.2633482	86.58680437	57.24397501	ALG1L6P																		
ENSG00000244026.6	169.5096152	191.6086002	153.2593672	226.944604	182.0651424	252.0316825	221.2186529	255.5571702	249.1322293	FAM86DP																		
ENSG00000272690.5	4.78840721	8.995708928	12.68353383	21.04122157	23.95593978	16.05297341	6.360919733	1.681297172	3.225012676	LINC02018																		
ENSG00000243422.2	3.830725768	10.79485071	3.170883459	7.514721988	6.388250609	1.605297341	7.067688592	5.043891517	4.031265846	RPL23AP49																		
ENSG00000241532.1	0.957681442	2.698712678	4.227844611	1.502944398	4.791187957	9.631784045	0.706768859	0.840648586	0.806253169	AGGF1P3																		
ENSG00000227124.8	111.0910473	94.45494374	113.0948434	73.64427548	89.43550853	107.5549218	114.4965552	90.7900473	149.1568363	ZNF717																		
ENSG00000169855.19	28.73044326	22.48927232	23.25314536	67.63249789	43.12069161	69.02778565	503.2194278	534.6525008	553.089674	ROBO1																		
ENSG00000114480.12	163.7635266	188.0103166	160.6580952	139.773829	321.0095931	226.346925	585.9113843	563.2345527	553.089674	GBE1																		
ENSG00000083937.8	946.1892648	746.643841	810.6892042	745.4604212	667.5721886	696.6990459	589.4452286	522.8834206	562.764712	CHMP2B																		
ENSG00000163320.10	2285.027921	2346.980459	3073.643032	3106.58607	2726.185947	2990.668946	1334.379606	1387.910816	1520.593477	CGGBP1																		
ENSG00000175105.6	677.0807796	614.4069198	583.4425564	468.9186521	463.1481692	491.2209863	165.3839131	142.9102596	183.8257226	ZNF654																		
ENSG00000179021.9	460.6447736	468.6764352	567.5881391	571.1188711	471.1334824	566.6699613	279.8804682	254.7165216	308.7949638	C3orf38																		
ENSG00000184500.14	259.5316708	226.691865	216.6770363	384.7537658	220.394646	410.9561192	889.8219937	833.9233974	979.5976005	PROS1																		
ENSG00000169379.15	63.20697518	62.9699625	71.87335839	58.61483151	63.88250609	89.89665108	298.2564586	288.342465	324.9200272	ARL13B																		
ENSG00000178700.7	176.2133853	188.0103166	141.6327945	147.288551	108.6002604	141.266166	94.70702713	103.3997761	144.3193173	DHFR2																		
ENSG00000178694.9	176.2133853	182.6128912	174.3985902	100.6972746	114.988511	107.5549218	168.2109885	152.1573941	174.9569377	NSUN3																		
ENSG00000243547.1	2.873044326	2.698712678	7.39872807	4.508833193	6.388250609	8.026486704	9.894764029	6.725188689	7.256278522	HNRNPKP4																		
ENSG00000269028.3	19.15362884	12.5939925	20.0822619	36.07066554	31.94125304	46.55362288	2.827075437	2.521945758	1.612506338	MTRNR2L12																		
ENSG00000080224.17	6.703770095	4.497854464	3.170883459	7.514721988	11.17943857	17.65827075	137.1131587	143.7509082	151.5755958	EPHA6																		
ENSG00000113966.9	49.79943499	34.18369393	29.59491228	28.55594356	22.35887713	19.26356809	77.03780565	76.49902134	82.23782325	ARL6																		
ENSG00000080200.9	222.1820946	215.8970143	156.4302506	88.67371946	130.9591375	138.0555713	162.5568376	204.2776064	179.7944567	CRYBG3																		
ENSG00000170854.17	356.2574965	335.539943	309.6896178	234.459326	233.1711472	179.7933022	342.0761279	295.9083023	331.3700525	RIOX2																		
ENSG00000080822.16	770.9335609	623.4026287	950.2080764	967.8961921	713.8870056	839.5705092	453.7456076	424.527536	382.9702553	CLDND1																		
ENSG00000080819.6	611.9584415	539.7425357	494.6578195	302.0918239	341.7714076	285.7429267	455.8659142	490.0981257	478.9143825	CPOX																		
ENSG00000064225.12	18.1959474	19.79055964	11.62657268	25.55005476	12.77650122	12.84237873	35.33844296	46.23567224	32.25012676	ST3GAL6																		
ENSG00000057019.15	1272.758637	1116.367478	745.1576128	574.1247599	558.9719283	524.9322304	5061.87857	5523.061211	5335.783473	DCBLD2																		
ENSG00000239462.1	2.873044326	3.598283571	3.170883459	12.02355518	15.97062652	9.631784045	4.240613155	2.521945758	8.062531691	AC091212.1																		
ENSG00000240476.1	41.18030201	48.57682821	40.16452381	31.56183235	46.31481692	36.92183884	53.7144333	48.757618	41.92516479	LINC00973																		
ENSG00000184220.11	26.81508038	33.28412303	43.33540727	193.8798273	244.3505858	207.083357	516.6480361	566.597147	441.0204835	CMSS1																		
ENSG00000168386.18	749.8645692	608.1099235	719.7905451	766.5016428	557.3748656	720.778506	409.9259383	468.2412625	361.2014198	FILIP1L																		
ENSG00000036054.12	513.317253	447.0867337	380.506015	386.2567102	317.8154678	306.6117921	460.1065273	411.9178072	460.3705596	TBC1D23																		
ENSG00000114021.11	647.3926548	598.2146437	548.5628383	571.1188711	578.1366801	523.3269331	663.6559588	597.7011447	603.8836237	NIT2																		
